table_name,table_name_x,column_name,total_rows,filled_count,fillrate,table_name_y,classification,japanese_name,description,data_type,max_length,code_values,remarks
jvd_um,jvd_um,sanchimei,211788,211788,100.0,JVD_UM,JRA-VAN,産地名,生産地名（国内:都道府県、外国:国名）,character varying,20,,
jvd_um,jvd_um,seibetsu_code,211788,211788,100.0,JVD_UM,JRA-VAN,性別コード,馬の性別,character varying,1,1:牡 2:牝 3:騸,
jvd_um,jvd_um,seinengappi,211788,211788,100.0,JVD_UM,JRA-VAN,生年月日,馬の生年月日,character varying,8,YYYYMMDD形式,
jvd_um,jvd_um,seisansha_code,211788,211788,100.0,JVD_UM,JRA-VAN,生産者コード,生産牧場の固有コード,character varying,8,,
jvd_um,jvd_um,seisanshamei,211788,211788,100.0,JVD_UM,JRA-VAN,seisanshamei,seisanshameiフィールド,character varying,72,,
jvd_um,jvd_um,shiba_choku,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_choku,shiba_chokuフィールド,character varying,18,,
jvd_um,jvd_um,shiba_furyo,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_furyo,shiba_furyoフィールド,character varying,18,,
jvd_um,jvd_um,shiba_hidari,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_hidari,shiba_hidariフィールド,character varying,18,,
jvd_um,jvd_um,shiba_long,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_long,shiba_longフィールド,character varying,18,,
jvd_um,jvd_um,shiba_middle,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_middle,shiba_middleフィールド,character varying,18,,
jvd_um,jvd_um,shiba_migi,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_migi,shiba_migiフィールド,character varying,18,,
jvd_um,jvd_um,shiba_omo,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_omo,shiba_omoフィールド,character varying,18,,
jvd_um,jvd_um,shiba_ryo,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_ryo,shiba_ryoフィールド,character varying,18,,
jvd_um,jvd_um,shiba_short,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_short,shiba_shortフィールド,character varying,18,,
jvd_um,jvd_um,shiba_yayaomo,211788,211788,100.0,JVD_UM,JRA-VAN,shiba_yayaomo,shiba_yayaomoフィールド,character varying,18,,
jvd_um,jvd_um,shogai,211788,211788,100.0,JVD_UM,JRA-VAN,shogai,shogaiフィールド,character varying,18,,
jvd_um,jvd_um,shogai_fukashokin_ruikei,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_fukashokin_ruikei,shogai_fukashokin_ruikeiフィールド,character varying,9,,
jvd_um,jvd_um,shogai_furyo,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_furyo,shogai_furyoフィールド,character varying,18,,
jvd_um,jvd_um,shogai_honshokin_ruikei,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_honshokin_ruikei,shogai_honshokin_ruikeiフィールド,character varying,9,,
jvd_um,jvd_um,shogai_omo,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_omo,shogai_omoフィールド,character varying,18,,
jvd_um,jvd_um,shogai_ryo,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_ryo,shogai_ryoフィールド,character varying,18,,
jvd_um,jvd_um,shogai_shutokushokin_ruikei,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_shutokushokin_ruikei,shogai_shutokushokin_ruikeiフィールド,character varying,9,,
jvd_um,jvd_um,shogai_yayaomo,211788,211788,100.0,JVD_UM,JRA-VAN,shogai_yayaomo,shogai_yayaomoフィールド,character varying,18,,
jvd_um,jvd_um,shotai_chiikimei,211788,211788,100.0,JVD_UM,JRA-VAN,shotai_chiikimei,shotai_chiikimeiフィールド,character varying,20,,
jvd_um,jvd_um,sogo,211788,211788,100.0,JVD_UM,JRA-VAN,sogo,sogoフィールド,character varying,18,,
jvd_um,jvd_um,toroku_nengappi,211788,211788,100.0,JVD_UM,JRA-VAN,年月日,YYYYMMDD形式の日付,character varying,8,,
jvd_um,jvd_um,toroku_race_su,211788,211788,100.0,JVD_UM,JRA-VAN,toroku_race_su,toroku_race_suフィールド,character varying,3,,
jvd_um,jvd_um,tozai_shozoku_code,211788,211788,100.0,JVD_UM,JRA-VAN,東西所属コード,馬の東西所属,character varying,1,1:東(美浦) 2:西(栗東) 3:地方 4:外国,
jvd_um,jvd_um,umakigo_code,211788,211788,100.0,JVD_UM,JRA-VAN,馬記号コード,馬の特別出走資格や産地を示す記号,character varying,2,00:なし 01:○抽 02:□抽 03:○父 04:○外 05:○地 06:○招 08:○父○外 09:○父○地,
jvd_um,jvd_um,yobi_1,211788,211788,100.0,JVD_UM,JRA-VAN,予備1,予備フィールド1（将来の拡張用）,character varying,19,,
jvd_um,jvd_um,zaikyu_flag,211788,211788,100.0,JVD_UM,JRA-VAN,zaikyuフラグ,zaikyuのフラグ,character varying,1,0:なし 1:あり,
jvd_wc,jvd_wc,babamawari,699070,699070,100.0,JVD_WC,JRA-VAN,babamawari,babamawariフィールド,character varying,1,,
jvd_wc,jvd_wc,chokyo_jikoku,699070,699070,100.0,JVD_WC,JRA-VAN,時刻,HHmm形式の時刻,character varying,4,,
jvd_wc,jvd_wc,chokyo_nengappi,699070,699070,100.0,JVD_WC,JRA-VAN,年月日,YYYYMMDD形式の日付,character varying,8,,
jvd_wc,jvd_wc,course,699070,699070,100.0,JVD_WC,JRA-VAN,course,courseフィールド,character varying,1,,
jvd_wc,jvd_wc,data_kubun,699070,699070,100.0,JVD_WC,JRA-VAN,データ区分,速報・確定などのデータ種別,character varying,1,1:速報 2:確定 3:特別登録,
jvd_wc,jvd_wc,data_sakusei_nengappi,699070,699070,100.0,JVD_WC,JRA-VAN,データ作成年月日,JRA-VANがデータを作成した日付,character varying,8,YYYYMMDD形式,
jvd_wc,jvd_wc,ketto_toroku_bango,699070,699070,100.0,JVD_WC,JRA-VAN,血統登録番号,馬の一意識別番号（JRA公式）,character varying,10,10桁数字,
jvd_wc,jvd_wc,lap_time_10f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム10F,10ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_1f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム1F,1ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_2f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム2F,2ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_3f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム3F,3ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_4f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム4F,4ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_5f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム5F,5ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_6f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム6F,6ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_7f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム7F,7ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_8f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム8F,8ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,lap_time_9f,699070,699070,100.0,JVD_WC,JRA-VAN,ラップタイム9F,9ハロン地点のラップタイム,character varying,3,単位:0.1秒,
jvd_wc,jvd_wc,record_id,699070,699070,100.0,JVD_WC,JRA-VAN,レコードID,データ種別識別子（2文字）,character varying,2,SE:出走馬/RA:レース/CK:確定着順/HR:払戻/UM:馬マスタ 等,
jvd_wc,jvd_wc,time_gokei_10f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_10f,time_gokei_10fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_2f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_2f,time_gokei_2fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_3f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_3f,time_gokei_3fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_4f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_4f,time_gokei_4fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_5f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_5f,time_gokei_5fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_6f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_6f,time_gokei_6fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_7f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_7f,time_gokei_7fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_8f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_8f,time_gokei_8fフィールド,character varying,4,,
jvd_wc,jvd_wc,time_gokei_9f,699070,699070,100.0,JVD_WC,JRA-VAN,time_gokei_9f,time_gokei_9fフィールド,character varying,4,,
jvd_wc,jvd_wc,tracen_kubun,699070,699070,100.0,JVD_WC,JRA-VAN,tracen_kubun,tracen_kubunフィールド,character varying,1,,
jvd_wc,jvd_wc,yobi_1,699070,699070,100.0,JVD_WC,JRA-VAN,予備1,予備フィールド1（将来の拡張用）,character varying,1,,
jvd_wf,jvd_wf,carry_over,581,581,100.0,JVD_WF,JRA-VAN,carry_over,carry_overフィールド,character varying,15,,
jvd_wf,jvd_wf,carry_over_zandaka,581,581,100.0,JVD_WF,JRA-VAN,carry_over_zandaka,carry_over_zandakaフィールド,character varying,15,,
jvd_wf,jvd_wf,data_kubun,581,581,100.0,JVD_WF,JRA-VAN,データ区分,速報・確定などのデータ種別,character varying,1,1:速報 2:確定 3:特別登録,
jvd_wf,jvd_wf,data_sakusei_nengappi,581,581,100.0,JVD_WF,JRA-VAN,データ作成年月日,JRA-VANがデータを作成した日付,character varying,8,YYYYMMDD形式,
jvd_wf,jvd_wf,fuseiritsu_flag,581,581,100.0,JVD_WF,JRA-VAN,fuseiritsuフラグ,fuseiritsuのフラグ,character varying,1,0:なし 1:あり,
jvd_wf,jvd_wf,haraimodoshi_win5_001,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_001,haraimodoshi_win5_001フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_002,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_002,haraimodoshi_win5_002フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_003,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_003,haraimodoshi_win5_003フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_004,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_004,haraimodoshi_win5_004フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_005,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_005,haraimodoshi_win5_005フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_006,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_006,haraimodoshi_win5_006フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_007,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_007,haraimodoshi_win5_007フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_008,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_008,haraimodoshi_win5_008フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_009,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_009,haraimodoshi_win5_009フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_010,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_010,haraimodoshi_win5_010フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_011,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_011,haraimodoshi_win5_011フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_012,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_012,haraimodoshi_win5_012フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_013,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_013,haraimodoshi_win5_013フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_014,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_014,haraimodoshi_win5_014フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_015,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_015,haraimodoshi_win5_015フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_016,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_016,haraimodoshi_win5_016フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_017,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_017,haraimodoshi_win5_017フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_018,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_018,haraimodoshi_win5_018フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_019,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_019,haraimodoshi_win5_019フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_020,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_020,haraimodoshi_win5_020フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_021,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_021,haraimodoshi_win5_021フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_022,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_022,haraimodoshi_win5_022フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_023,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_023,haraimodoshi_win5_023フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_024,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_024,haraimodoshi_win5_024フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_025,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_025,haraimodoshi_win5_025フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_026,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_026,haraimodoshi_win5_026フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_027,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_027,haraimodoshi_win5_027フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_028,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_028,haraimodoshi_win5_028フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_029,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_029,haraimodoshi_win5_029フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_030,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_030,haraimodoshi_win5_030フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_031,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_031,haraimodoshi_win5_031フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_032,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_032,haraimodoshi_win5_032フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_033,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_033,haraimodoshi_win5_033フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_034,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_034,haraimodoshi_win5_034フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_035,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_035,haraimodoshi_win5_035フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_036,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_036,haraimodoshi_win5_036フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_037,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_037,haraimodoshi_win5_037フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_038,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_038,haraimodoshi_win5_038フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_039,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_039,haraimodoshi_win5_039フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_040,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_040,haraimodoshi_win5_040フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_041,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_041,haraimodoshi_win5_041フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_042,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_042,haraimodoshi_win5_042フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_043,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_043,haraimodoshi_win5_043フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_044,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_044,haraimodoshi_win5_044フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_045,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_045,haraimodoshi_win5_045フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_046,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_046,haraimodoshi_win5_046フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_047,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_047,haraimodoshi_win5_047フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_048,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_048,haraimodoshi_win5_048フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_049,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_049,haraimodoshi_win5_049フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_050,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_050,haraimodoshi_win5_050フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_051,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_051,haraimodoshi_win5_051フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_052,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_052,haraimodoshi_win5_052フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_053,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_053,haraimodoshi_win5_053フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_054,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_054,haraimodoshi_win5_054フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_055,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_055,haraimodoshi_win5_055フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_056,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_056,haraimodoshi_win5_056フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_057,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_057,haraimodoshi_win5_057フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_058,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_058,haraimodoshi_win5_058フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_059,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_059,haraimodoshi_win5_059フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_060,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_060,haraimodoshi_win5_060フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_061,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_061,haraimodoshi_win5_061フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_062,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_062,haraimodoshi_win5_062フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_063,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_063,haraimodoshi_win5_063フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_064,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_064,haraimodoshi_win5_064フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_065,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_065,haraimodoshi_win5_065フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_066,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_066,haraimodoshi_win5_066フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_067,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_067,haraimodoshi_win5_067フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_068,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_068,haraimodoshi_win5_068フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_069,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_069,haraimodoshi_win5_069フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_070,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_070,haraimodoshi_win5_070フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_071,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_071,haraimodoshi_win5_071フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_072,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_072,haraimodoshi_win5_072フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_073,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_073,haraimodoshi_win5_073フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_074,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_074,haraimodoshi_win5_074フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_075,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_075,haraimodoshi_win5_075フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_076,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_076,haraimodoshi_win5_076フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_077,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_077,haraimodoshi_win5_077フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_078,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_078,haraimodoshi_win5_078フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_079,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_079,haraimodoshi_win5_079フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_080,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_080,haraimodoshi_win5_080フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_081,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_081,haraimodoshi_win5_081フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_082,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_082,haraimodoshi_win5_082フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_083,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_083,haraimodoshi_win5_083フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_084,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_084,haraimodoshi_win5_084フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_085,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_085,haraimodoshi_win5_085フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_086,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_086,haraimodoshi_win5_086フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_087,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_087,haraimodoshi_win5_087フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_088,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_088,haraimodoshi_win5_088フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_089,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_089,haraimodoshi_win5_089フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_090,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_090,haraimodoshi_win5_090フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_091,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_091,haraimodoshi_win5_091フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_092,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_092,haraimodoshi_win5_092フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_093,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_093,haraimodoshi_win5_093フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_094,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_094,haraimodoshi_win5_094フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_095,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_095,haraimodoshi_win5_095フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_096,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_096,haraimodoshi_win5_096フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_097,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_097,haraimodoshi_win5_097フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_098,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_098,haraimodoshi_win5_098フィールド,character varying,29,,
jvd_wf,jvd_wf,haraimodoshi_win5_099,581,581,100.0,JVD_WF,JRA-VAN,haraimodoshi_win5_099,haraimodoshi_win5_099フィールド,character varying,29,,
